level,timestamp,test_name,renoir_compile_time,renoir_execution_time,ibis_total_time
INFO,2024-06-03 15:50:28.833,test_nullable_windowing_implicit_mean,4.2694480190s,0.0963241350s,0.0116044470s
INFO,2024-06-03 15:50:33.746,test_nullable_windowing_implicit_sum,3.9467285120s,0.0894161930s,0.0105781890s
INFO,2024-06-03 15:50:37.134,test_non_nullable_filter_filter_select_select,2.4621216650s,0.0840782280s,0.1937587710s
INFO,2024-06-03 15:50:40.774,test_non_nullable_filter_group_mutate,2.7386950640s,0.0841010970s,0.1806019980s
INFO,2024-06-03 15:50:44.243,test_non_nullable_filter_group_mutate_reduce,2.5944029020s,0.0850272430s,0.1796785330s
INFO,2024-06-03 15:50:48.031,test_non_nullable_filter_group_select,2.8351437500s,0.0893479640s,0.2052987850s
INFO,2024-06-03 15:50:51.611,test_non_nullable_filter_reduce,2.6148416010s,0.0857072470s,0.2280117950s
INFO,2024-06-03 15:50:54.660,test_non_nullable_filter_select,2.1313269690s,0.0844508980s,0.1854505260s
INFO,2024-06-03 15:50:59.907,test_non_nullable_group_reduce_group_reduce_join,4.2880228510s,0.0918770060s,0.1863825600s
INFO,2024-06-03 15:51:04.673,test_non_nullable_group_reduce_join_mutate,3.8627467690s,0.0891146800s,0.1807752230s
INFO,2024-06-03 15:51:08.813,test_non_nullable_inner_join_select,3.2493406260s,0.0877514940s,0.2330163550s
INFO,2024-06-03 15:51:13.569,test_non_nullable_join_group_reduce,3.8800987480s,0.0967089240s,0.1891389970s
INFO,2024-06-03 15:51:17.939,test_non_nullable_left_join,3.4482358630s,0.0936427670s,0.2179831930s
INFO,2024-06-03 15:51:21.316,test_non_nullable_outer_join,2.5130363360s,0.0914142530s,0.2002369950s
INFO,2024-06-03 15:51:24.640,test_nexmark_query_1,2.3218392310s,0.0898666700s,0.0443371080s
INFO,2024-06-03 15:51:27.869,test_nexmark_query_2,2.3271127010s,0.0863078300s,0.0547175390s
INFO,2024-06-03 15:51:32.392,test_nexmark_query_3,3.5426629660s,0.0912686630s,0.0303704590s
INFO,2024-06-03 15:51:38.692,test_nexmark_query_4,5.3142180610s,0.1099475850s,0.0688193280s
INFO,2024-06-03 15:51:44.258,test_nexmark_query_6,4.5574008210s,0.0961476090s,0.0753960090s
INFO,2024-06-03 15:53:05.591,test_nullable_filter_filter_select_select,2.4369966000s,0.0948807950s,0.0143684540s
INFO,2024-06-03 15:53:09.157,test_nullable_filter_group_mutate,2.7255181280s,0.0879636330s,0.0147677740s
INFO,2024-06-03 15:53:12.776,test_nullable_filter_group_mutate_reduce,2.6724239550s,0.0864852210s,0.0154333720s
INFO,2024-06-03 15:53:16.287,test_nullable_filter_group_select,2.6803206020s,0.0841652430s,0.0139304530s
INFO,2024-06-03 15:53:19.740,test_nullable_filter_reduce,2.6196054570s,0.0857131410s,0.0108181570s
INFO,2024-06-03 15:53:22.927,test_nullable_filter_select,2.3331273380s,0.0912361130s,0.0125334130s
INFO,2024-06-03 15:53:27.854,test_nullable_group_reduce_group_reduce_join,4.0828580890s,0.0899810000s,0.0186860900s
INFO,2024-06-03 15:53:32.810,test_nullable_group_reduce_join_mutate,4.0861914910s,0.0965670630s,0.0253628610s
INFO,2024-06-03 15:53:37.013,test_nullable_inner_join_select,3.2909514920s,0.0914559040s,0.0239215390s
INFO,2024-06-03 15:53:41.750,test_nullable_join_group_reduce,3.8813671160s,0.0909158850s,0.0181172100s
INFO,2024-06-03 15:53:45.875,test_nullable_left_join,3.2486397190s,0.0879728380s,0.0176307420s
INFO,2024-06-03 15:54:04.091,test_nullable_filter_filter_select_select,2.4941063570s,0.0947741050s,0.0193300510s
INFO,2024-06-03 15:54:07.768,test_nullable_filter_group_mutate,2.7664619300s,0.0848002200s,0.0150777260s
INFO,2024-06-03 15:54:11.321,test_nullable_filter_group_mutate_reduce,2.6932888570s,0.0900206230s,0.0157911920s
INFO,2024-06-03 15:54:14.943,test_nullable_filter_group_select,2.7067035510s,0.0875995800s,0.0126888070s
INFO,2024-06-03 15:54:18.374,test_nullable_filter_reduce,2.5981673900s,0.0844777010s,0.0119145470s
INFO,2024-06-03 15:58:38.679,test_nullable_filter_filter_select_select,2.2958188630s,0.0841628620s,0.0142709510s
INFO,2024-06-03 15:58:42.619,test_nullable_filter_group_mutate,3.1101311090s,0.0877886950s,0.0142815950s
INFO,2024-06-03 15:58:46.165,test_nullable_filter_group_mutate_reduce,2.6980973899s,0.0894149060s,0.0170686520s
INFO,2024-06-03 15:58:49.717,test_nullable_filter_group_select,2.6631214740s,0.0897885900s,0.0146646030s
INFO,2024-06-03 15:58:53.431,test_nullable_filter_reduce,2.7772895060s,0.0874491830s,0.0120091340s
INFO,2024-06-03 15:58:56.600,test_nullable_filter_select,2.2700151710s,0.0899183970s,0.0149615630s
INFO,2024-06-03 15:59:01.889,test_nullable_group_reduce_group_reduce_join,4.4084106770s,0.0959338180s,0.0188056410s
INFO,2024-06-03 15:59:06.599,test_nullable_group_reduce_join_mutate,3.8598536310s,0.0935059720s,0.0239897790s
INFO,2024-06-03 15:59:10.942,test_nullable_inner_join_select,3.4441630520s,0.0986791210s,0.0266828810s
INFO,2024-06-03 15:59:15.783,test_nullable_join_group_reduce,3.9244501720s,0.0891320280s,0.0200917040s
INFO,2024-06-03 15:59:19.846,test_nullable_left_join,3.1895724580s,0.0880350660s,0.0172437430s
INFO,2024-06-03 15:59:23.378,test_nullable_outer_join,2.6301592640s,0.0866917480s,0.0181605500s
INFO,2024-06-03 15:59:26.872,test_nullable_windowing_explicit,2.6643598550s,0.0841802511s,0.0108953630s
INFO,2024-06-03 15:59:30.576,test_nullable_windowing_explicit_group,2.8539497450s,0.0859687370s,0.0140240730s
INFO,2024-06-03 15:59:34.360,test_nullable_windowing_explicit_window_far,2.8957381720s,0.0867433030s,0.0142687600s
INFO,2024-06-03 15:59:39.753,test_nullable_windowing_implicit_mean,4.0189679660s,0.0898815460s,0.0121845400s
INFO,2024-06-03 15:59:44.435,test_nullable_windowing_implicit_sum,3.8664436360s,0.0884484610s,0.0113276260s
INFO,2024-06-03 15:59:47.558,test_non_nullable_filter_filter_select_select,2.2673342680s,0.0848266760s,0.1763908840s
INFO,2024-06-03 15:59:51.347,test_non_nullable_filter_group_mutate,2.8210252130s,0.1082217940s,0.2396218780s
INFO,2024-06-03 15:59:55.214,test_non_nullable_filter_group_mutate_reduce,2.9820657400s,0.0889069750s,0.1825629930s
INFO,2024-06-03 15:59:58.921,test_non_nullable_filter_group_select,2.7926372590s,0.0870990879s,0.1752978160s
INFO,2024-06-03 16:00:02.452,test_non_nullable_filter_reduce,2.6483905130s,0.0858865130s,0.2106524540s
INFO,2024-06-03 16:00:05.488,test_non_nullable_filter_select,2.1467227699s,0.0859676040s,0.1818090870s
INFO,2024-06-03 16:00:10.252,test_non_nullable_group_reduce_group_reduce_join,3.8924926460s,0.0906709910s,0.1850465580s
INFO,2024-06-03 16:00:15.036,test_non_nullable_group_reduce_join_mutate,3.9303769080s,0.0899425940s,0.1876461220s
INFO,2024-06-03 16:00:19.282,test_non_nullable_inner_join_select,3.3093085650s,0.0877183590s,0.2332130120s
INFO,2024-06-03 16:00:24.506,test_non_nullable_join_group_reduce,4.2964865090s,0.0973482390s,0.1917045810s
INFO,2024-06-03 16:00:28.775,test_non_nullable_left_join,3.3651672680s,0.0950483030s,0.1913198490s
INFO,2024-06-03 16:00:32.258,test_non_nullable_outer_join,2.6112154550s,0.0910587900s,0.1836321290s
INFO,2024-06-03 16:00:35.454,test_nexmark_query_1,2.3144008660s,0.0870317510s,0.0408788990s
INFO,2024-06-03 16:00:38.733,test_nexmark_query_2,2.2960254580s,0.0874803120s,0.0575635110s
INFO,2024-06-03 16:00:43.268,test_nexmark_query_3,3.6553150740s,0.0888443670s,0.0296072650s
INFO,2024-06-03 16:00:49.429,test_nexmark_query_4,5.2209857370s,0.1061753680s,0.0677225480s
INFO,2024-06-03 16:00:54.941,test_nexmark_query_6,4.5207441230s,0.0954814490s,0.0835482940s
INFO,2024-06-03 16:04:33.876,test_nullable_filter_filter_select_select,2.2719911510s,0.0842881440s,0.0169235700s
INFO,2024-06-03 16:04:37.399,test_nullable_filter_group_mutate,2.7092780720s,0.0846811200s,0.0158962570s
INFO,2024-06-03 16:04:43.018,test_nullable_filter_group_select,2.7035215880s,0.0850566280s,0.0135167690s
INFO,2024-06-03 16:08:08.007,test_nullable_filter_filter_select_select,2.1945779940s,0.0899794280s,0.0137919010s
INFO,2024-06-03 16:08:26.181,test_nullable_filter_filter_select_select,1.5462605690s,0.0968760590s,0.0152699340s
INFO,2024-06-03 16:08:44.929,test_nullable_filter_filter_select_select,1.5612528430s,0.0907506390s,0.0144941030s
INFO,2024-06-03 16:12:02.140,test_nullable_filter_filter_select_select,1.5779938430s,0.0807425950s,0.0123758790s
INFO,2024-06-03 16:12:05.820,test_nullable_filter_group_mutate,2.8779076760s,0.0842082350s,0.0136341070s
INFO,2024-06-03 16:12:09.504,test_nullable_filter_group_mutate_reduce,2.8001014970s,0.0818864610s,0.0141868490s
INFO,2024-06-03 16:12:13.070,test_nullable_filter_group_select,2.7619233760s,0.0812017940s,0.0118136930s
INFO,2024-06-03 16:12:16.665,test_nullable_filter_reduce,2.7592892470s,0.0804545900s,0.0105050810s
INFO,2024-06-03 16:12:19.618,test_nullable_filter_select,2.1098490380s,0.0816564600s,0.0107697050s
INFO,2024-06-03 16:12:24.637,test_nullable_group_reduce_group_reduce_join,4.1670228600s,0.0880163130s,0.0170609800s
INFO,2024-06-03 16:12:29.324,test_nullable_group_reduce_join_mutate,3.8437046950s,0.0861018640s,0.0198649140s
INFO,2024-06-03 16:12:33.637,test_nullable_inner_join_select,3.4940236750s,0.0851064710s,0.0221254480s
INFO,2024-06-03 16:12:38.477,test_nullable_join_group_reduce,4.0222477580s,0.0853178160s,0.0170470140s
INFO,2024-06-03 16:12:42.618,test_nullable_left_join,3.3005700120s,0.0873125390s,0.0170526710s
INFO,2024-06-03 16:12:46.213,test_nullable_outer_join,2.6180329190s,0.0847209660s,0.0143202210s
INFO,2024-06-03 16:12:49.916,test_nullable_windowing_explicit,2.8620891130s,0.0838817770s,0.0105108210s
INFO,2024-06-03 16:12:53.626,test_nullable_windowing_explicit_group,2.8419901010s,0.0906201250s,0.0142069970s
INFO,2024-06-03 16:12:57.336,test_nullable_windowing_explicit_window_far,2.7951034390s,0.1044799100s,0.0132135580s
INFO,2024-06-03 16:13:02.745,test_nullable_windowing_implicit_mean,4.0352500750s,0.0949406460s,0.0105921130s
INFO,2024-06-03 16:13:07.696,test_nullable_windowing_implicit_sum,3.9843027690s,0.1273931530s,0.0129436741s
INFO,2024-06-03 16:13:11.003,test_non_nullable_filter_filter_select_select,2.4162399250s,0.0854111470s,0.1837325820s
INFO,2024-06-03 16:13:14.941,test_non_nullable_filter_group_mutate,3.0208052440s,0.0895918350s,0.1937431270s
INFO,2024-06-03 16:13:18.872,test_non_nullable_filter_group_mutate_reduce,3.0023339640s,0.0886124820s,0.1930446470s
INFO,2024-06-03 16:13:22.652,test_non_nullable_filter_group_select,2.8509235180s,0.1208105630s,0.1823415890s
INFO,2024-06-03 16:13:25.930,test_non_nullable_filter_reduce,2.4517891670s,0.0815830170s,0.1685287490s
INFO,2024-06-03 16:13:29.005,test_non_nullable_filter_select,2.2394981430s,0.0872059010s,0.1837567650s
INFO,2024-06-03 16:13:33.975,test_non_nullable_group_reduce_group_reduce_join,4.0468372050s,0.0933358170s,0.1977813900s
INFO,2024-06-03 16:13:39.134,test_non_nullable_group_reduce_join_mutate,4.2376127920s,0.0959612450s,0.2117614430s
INFO,2024-06-03 16:13:43.608,test_non_nullable_inner_join_select,3.5377302010s,0.0898960650s,0.1935673120s
INFO,2024-06-03 16:13:48.499,test_non_nullable_join_group_reduce,3.9751698710s,0.0898860080s,0.1948519240s
INFO,2024-06-03 16:13:52.654,test_non_nullable_left_join,3.1720440970s,0.0840643580s,0.2331158990s
INFO,2024-06-03 16:13:56.112,test_non_nullable_outer_join,2.5771371070s,0.1161298970s,0.1789414190s
INFO,2024-06-03 16:13:59.377,test_nexmark_query_1,2.3249557290s,0.0876376200s,0.0367844780s
INFO,2024-06-03 16:14:02.441,test_nexmark_query_2,2.1335136220s,0.0809550480s,0.0486230040s
INFO,2024-06-03 16:14:06.619,test_nexmark_query_3,3.3198180560s,0.0889838500s,0.0299494320s
INFO,2024-06-03 16:14:13.472,test_nexmark_query_4,5.7403975960s,0.1965573500s,0.0827443010s
INFO,2024-06-03 16:14:19.688,test_nexmark_query_6,5.1163562500s,0.0934814940s,0.0719790460s
INFO,2024-06-03 16:15:45.226,test_nullable_filter_filter_select_select,2.2123324000s,0.0863468200s,0.0134565070s
INFO,2024-06-03 16:15:48.804,test_nullable_filter_group_mutate,2.7475620800s,0.0821461730s,0.0139268860s
INFO,2024-06-03 16:15:52.368,test_nullable_filter_group_mutate_reduce,2.7478234190s,0.0818478460s,0.0151947810s
INFO,2024-06-03 16:15:55.877,test_nullable_filter_group_select,2.6877962190s,0.0878461860s,0.0117655110s
INFO,2024-06-03 16:15:59.154,test_nullable_filter_reduce,2.4709505060s,0.0818982270s,0.0105084130s
INFO,2024-06-03 16:16:02.191,test_nullable_filter_select,2.2206512360s,0.0951554040s,0.0121196290s
INFO,2024-06-03 16:16:07.253,test_nullable_group_reduce_group_reduce_join,4.1866837640s,0.0856431550s,0.0186930900s
INFO,2024-06-03 16:16:12.149,test_nullable_group_reduce_join_mutate,3.9886181920s,0.0967065120s,0.0199117790s
INFO,2024-06-03 16:16:16.309,test_nullable_inner_join_select,3.3213215960s,0.0844474560s,0.0217138130s
INFO,2024-06-03 16:16:21.209,test_nullable_join_group_reduce,4.0597806430s,0.0935426600s,0.0176834610s
INFO,2024-06-03 16:16:25.617,test_nullable_left_join,3.4816703310s,0.0919791430s,0.0172462660s
INFO,2024-06-03 16:16:29.153,test_nullable_outer_join,2.6447937800s,0.0863107400s,0.0155345240s
INFO,2024-06-03 16:16:33.006,test_nullable_windowing_explicit,2.9386939000s,0.0927118040s,0.0104096880s
INFO,2024-06-03 16:16:36.492,test_nullable_windowing_explicit_group,2.6432231360s,0.0831876510s,0.0124925300s
INFO,2024-06-03 16:16:39.996,test_nullable_windowing_explicit_window_far,2.6452801220s,0.0829898810s,0.0113433950s
INFO,2024-06-03 16:16:45.386,test_nullable_windowing_implicit_mean,4.0028570340s,0.0860735100s,0.0101983070s
INFO,2024-06-03 16:16:50.130,test_nullable_windowing_implicit_sum,3.8585525620s,0.0868236200s,0.0097085050s
INFO,2024-06-03 16:16:53.209,test_non_nullable_filter_filter_select_select,2.1994719580s,0.0922439390s,0.1912418950s
INFO,2024-06-03 16:16:56.838,test_non_nullable_filter_group_mutate,2.7412778160s,0.0815527230s,0.1701257840s
INFO,2024-06-03 16:17:00.296,test_non_nullable_filter_group_mutate_reduce,2.6069096830s,0.0852089600s,0.1715772730s
INFO,2024-06-03 16:17:03.937,test_non_nullable_filter_group_select,2.7350315740s,0.0878299830s,0.1827982070s
INFO,2024-06-03 16:17:07.338,test_non_nullable_filter_reduce,2.4615793920s,0.0809214010s,0.1727627310s
INFO,2024-06-03 16:17:10.291,test_non_nullable_filter_select,2.0963802950s,0.0858118100s,0.1647014170s
INFO,2024-06-03 16:17:15.220,test_non_nullable_group_reduce_group_reduce_join,4.0281010310s,0.0856692330s,0.1754049680s
INFO,2024-06-03 16:17:20.309,test_non_nullable_group_reduce_join_mutate,4.1510731039s,0.0925646190s,0.1994155200s
INFO,2024-06-03 16:17:24.856,test_non_nullable_inner_join_select,3.6175237770s,0.0853298850s,0.1810440500s
INFO,2024-06-03 16:17:29.606,test_non_nullable_join_group_reduce,3.9096687530s,0.0858488120s,0.1780383120s
INFO,2024-06-03 16:17:33.564,test_non_nullable_left_join,3.0971567200s,0.0836007570s,0.1722332330s
INFO,2024-06-03 16:17:36.946,test_non_nullable_outer_join,2.5009898710s,0.0854194800s,0.1777396250s
INFO,2024-06-03 16:17:40.076,test_nexmark_query_1,2.2383097620s,0.0944477760s,0.0391475870s
INFO,2024-06-03 16:17:43.261,test_nexmark_query_2,2.2622628400s,0.0837320210s,0.0554041050s
INFO,2024-06-03 16:17:47.509,test_nexmark_query_3,3.2862394431s,0.0855173390s,0.0269519500s
INFO,2024-06-03 16:17:53.606,test_nexmark_query_4,5.1386758810s,0.0945800410s,0.0714043270s
INFO,2024-06-03 16:17:59.356,test_nexmark_query_6,4.7050119690s,0.0947490500s,0.0792889750s
